property_type,price,location,city,province_name,latitude,longitude,baths,area_sqft,purpose,bedrooms,year,month,day
House,17.665658180950928,DHA Defence,Lahore,Punjab,31.475378000000003,74.373808,6.0,8.602640345647105,For Sale,5.0,2019,2,3
House,17.426428497635523,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,6.0,8.602640345647105,For Sale,5.0,2019,5,3
House,17.296750678069195,State Life Housing Society,Lahore,Punjab,31.446824,74.404736,6.0,8.602640345647105,For Sale,5.0,2019,6,30
House,17.439851517607305,DHA Defence,Lahore,Punjab,31.478745,74.407969,6.0,8.602640345647105,For Sale,5.0,2019,2,3
House,15.919644834185693,Military Accounts Housing Society,Lahore,Punjab,31.421266,74.28397199999999,4.0,6.993932975223281,For Sale,4.0,2019,7,3
House,18.064005814299346,DHA Defence,Lahore,Punjab,31.486906,74.385896,8.0,9.010039498716473,For Sale,8.0,2019,6,11
House,16.677711496036597,Bahria Town,Lahore,Punjab,31.374195,74.191482,6.0,7.9096767685629406,For Sale,5.0,2019,6,18
House,17.95067713070663,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,6.0,8.602640345647105,For Sale,5.0,2019,1,4
House,16.588099342704055,Shalimar Housing Scheme,Lahore,Punjab,31.582612,74.416838,5.0,7.553160745556674,For Sale,5.0,2018,12,3
House,17.599700214609808,DHA Defence,Lahore,Punjab,31.471571,74.44590600000001,6.0,8.602640345647105,For Sale,5.0,2019,2,3
House,17.622173069956816,DHA Defence,Lahore,Punjab,31.465422,74.38530899999999,6.0,8.602640345647105,For Sale,5.0,2019,2,3
House,18.938397268358436,Cantt,Karachi,Sindh,24.889395,67.09862700000001,7.0,9.010039498716473,For Sale,6.0,2019,6,20
House,17.370858648025116,Gulistan-e-Jauhar,Karachi,Sindh,24.914987564087,67.138702392578,8.0,8.379543616421365,For Sale,6.0,2019,7,18
Flat,16.860033043306743,DHA Defence,Karachi,Sindh,24.814367294312,67.07208251953101,3.0,7.793186723350285,For Sale,3.0,2018,10,20
House,15.687312888712007,Malir,Karachi,Sindh,24.882302,67.18467700000001,1.0,6.771018755408781,For Sale,2.0,2019,3,10
House,16.380459992348886,Gadap Town,Karachi,Sindh,25.018156,67.066864,4.0,7.8688702257972984,For Sale,4.0,2019,7,18
House,17.281246492014,DHA Defence,Karachi,Sindh,24.818309020251004,67.080878019333,4.0,6.993932975223281,For Sale,4.0,2019,6,20
House,15.201805169084134,Malir,Karachi,Sindh,24.900088134628,67.205798216164,3.0,6.771018755408781,For Sale,7.0,2018,10,20
Flat,16.61887099947687,Gulshan-e-Iqbal Town,Karachi,Sindh,24.923492431641,67.08173370361301,4.0,7.889481629481594,For Sale,4.0,2019,6,5
House,18.5159909328476,DHA Defence,Karachi,Sindh,24.805045,67.064323,6.0,8.602640345647105,For Sale,6.0,2019,5,6
House,16.36495580701484,Scheme 33,Karachi,Sindh,24.964623,67.16855799999999,6.0,7.8688702257972984,For Sale,5.0,2019,6,14
Flat,17.216707972959764,Cantt,Karachi,Sindh,24.937425,67.182856,3.0,7.929472124362569,For Sale,3.0,2019,6,14
Flat,17.341871111992198,Cantt,Karachi,Sindh,24.937425,67.182856,4.0,8.040659487566808,For Sale,3.0,2019,6,14
Flat,17.19990085520835,Cantt,Karachi,Sindh,24.937425,67.182856,0.0,8.040659487566808,For Sale,3.0,2019,6,14
Flat,17.216707972959764,Cantt,Karachi,Sindh,24.937425,67.182856,0.0,8.040659487566808,For Sale,3.0,2019,6,14
Flat,17.439851517607305,Cantt,Karachi,Sindh,24.937425,67.182856,0.0,8.1796175462637,For Sale,4.0,2019,6,14
Flat,17.622173069956816,Bath Island,Karachi,Sindh,24.83566,67.0286,0.0,7.793186723350285,For Sale,3.0,2019,2,16
House,16.648723960844016,Gulshan-e-Iqbal Town,Karachi,Sindh,24.939604,67.09590899999999,5.0,7.176101615127252,For Sale,4.0,2019,3,19
Flat,16.341239282272525,Gulshan-e-Iqbal Town,Karachi,Sindh,24.920535,67.08312,3.0,7.635357024944197,For Sale,3.0,2019,6,5
Flat,15.424948670398354,Gulshan-e-Iqbal Town,Karachi,Sindh,24.95618,67.115135,0.0,7.293806484231055,For Sale,2.0,2018,11,19
Flat,15.226497775576945,Abul Hassan Isphani Road,Karachi,Sindh,24.941817,67.098056,2.0,6.771018755408781,For Sale,2.0,2019,6,7
House,17.50439003707821,Nazimabad,Karachi,Sindh,24.906134,67.023983,8.0,8.202252283104684,For Sale,9.5,2019,2,17
Flat,17.147715103853763,Cantt,Karachi,Sindh,24.937425,67.182856,3.0,8.040659487566808,For Sale,3.0,2019,6,14
Flat,17.296750678069195,Cantt,Karachi,Sindh,24.937425,67.182856,3.0,8.040659487566808,For Sale,3.0,2019,6,14
Flat,17.50439003707821,Cantt,Karachi,Sindh,24.937425,67.182856,4.0,8.187218599307489,For Sale,4.0,2019,6,14
House,17.90148688732258,Malir,Karachi,Sindh,24.956491,67.219341,5.0,8.246043043863073,For Sale,5.0,2019,6,5
House,18.08520802165025,Malir,Karachi,Sindh,24.956491,67.219341,5.0,8.602640345647105,For Sale,5.0,2019,6,5
House,17.822843761378564,Malir,Karachi,Sindh,24.956491,67.219341,4.0,8.246043043863073,For Sale,4.0,2019,5,6
House,17.90148688732258,Malir,Karachi,Sindh,24.956491,67.219341,6.0,8.246043043863073,For Sale,5.0,2019,6,5
House,18.042344317830995,Malir,Karachi,Sindh,24.956491,67.219341,5.0,8.602640345647105,For Sale,5.0,2019,6,5
House,17.8845373292961,Malir,Karachi,Sindh,24.956491,67.219341,5.0,8.246043043863073,For Sale,4.0,2019,6,5
House,18.020203192280615,Malir,Karachi,Sindh,24.956491,67.219341,5.0,8.602640345647105,For Sale,5.0,2019,6,5
House,18.603002309079653,Falcon Complex Faisal,Karachi,Sindh,24.865828,67.088388,5.0,8.602640345647105,For Sale,5.0,2019,6,5
House,17.8845373292961,Malir,Karachi,Sindh,24.956491,67.219341,5.0,8.246043043863073,For Sale,4.0,2019,6,20
House,17.87595358575207,Malir,Karachi,Sindh,24.956491,67.219341,5.0,8.246043043863073,For Sale,4.0,2019,6,20
House,18.5159909328476,Falcon Complex Faisal,Karachi,Sindh,24.865828,67.088388,5.0,8.602640345647105,For Sale,5.0,2019,6,29
House,18.594634059479166,Falcon Complex Faisal,Karachi,Sindh,24.865828,67.088388,5.0,8.602640345647105,For Sale,5.0,2019,6,29
House,18.560442695023177,Falcon Complex Faisal,Karachi,Sindh,24.865828,67.088388,0.0,8.602640345647105,For Sale,5.0,2019,6,20
House,17.90148688732258,Malir,Karachi,Sindh,24.956491,67.219341,5.0,8.246043043863073,For Sale,4.0,2019,6,20
House,16.759949589762293,Shahra-e-Faisal,Karachi,Sindh,24.867670621306,67.194591695443,4.0,7.8688702257972984,For Sale,4.0,2019,7,18
Flat,15.83705825367553,Gizri,Karachi,Sindh,24.820393,67.0468,2.0,7.2560925610179074,For Sale,2.0,2019,3,18
House,18.331849541174712,DHA Defence,Karachi,Sindh,24.799663543701,67.055389404297,6.0,8.784930686497418,For Sale,5.0,2019,7,1
Flat,15.319588176962746,Saddar Town,Karachi,Sindh,24.860389,67.027795,1.0,6.07573888497372,For Sale,2.0,2019,7,18
Flat,15.747032114495013,Scheme 33,Karachi,Sindh,24.969194,67.13449200000001,3.0,7.415614507344586,For Sale,4.0,2019,6,5
Flat,15.319588176962746,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,2.0,7.176101615127252,For Sale,2.0,2018,10,20
House,16.811242881518265,Gulshan-e-Iqbal Town,Karachi,Sindh,24.911726,67.098014,3.0,7.176101615127252,For Sale,2.0,2019,1,18
House,18.099097133618006,Gulshan-e-Iqbal Town,Karachi,Sindh,24.910435,67.090523,0.0,8.784930686497418,For Sale,0.0,2019,3,10
House,18.258161826219297,Gulshan-e-Iqbal Town,Karachi,Sindh,24.910435,67.090523,6.0,8.602640345647105,For Sale,6.0,2019,3,10
House,17.909855136853043,Gulshan-e-Iqbal Town,Karachi,Sindh,24.899565,67.081322,4.0,7.879227137819032,For Sale,4.0,2019,2,17
House,18.603002309079653,Gulshan-e-Iqbal Town,Karachi,Sindh,24.90628,67.086254,6.0,8.784930686497418,For Sale,6.0,2019,2,17
Flat,17.622173069956816,DHA Defence,Karachi,Sindh,24.782215,67.074537,4.0,7.879227137819032,For Sale,3.0,2019,6,30
Flat,17.370858648025116,DHA Defence,Karachi,Sindh,24.782215,67.074537,3.0,7.815400748031299,For Sale,2.0,2019,6,30
Flat,17.034386422832473,DHA Defence,Karachi,Sindh,24.752502,67.07401899999999,1.0,7.399098344224535,For Sale,1.0,2019,6,30
Flat,17.233237274364523,DHA Defence,Karachi,Sindh,24.752502,67.07401899999999,1.0,7.3121398034701235,For Sale,1.0,2019,6,20
House,18.420680753952364,Gulshan-e-Iqbal Town,Karachi,Sindh,24.899672,67.094536,9.0,7.8688702257972984,For Sale,9.0,2019,2,17
House,18.46947091764561,Navy Housing Scheme Karsaz,Karachi,Sindh,24.893299,67.103462,6.0,8.246043043863073,For Sale,6.0,2019,6,7
Flat,17.034386422832473,Jamshed Town,Karachi,Sindh,24.880013,67.057285,0.0,7.686625924195265,For Sale,3.0,2019,3,10
House,18.132998684833918,Malir,Karachi,Sindh,24.956491,67.219341,0.0,8.602640345647105,For Sale,5.0,2019,6,20
House,18.938397268358436,Gulshan-e-Iqbal Town,Karachi,Sindh,24.90628,67.086254,6.0,9.010039498716473,For Sale,4.0,2019,2,17
House,17.822843761378564,Gulshan-e-Iqbal Town,Karachi,Sindh,24.910435,67.090523,3.0,8.202252283104684,For Sale,5.0,2019,2,17
Flat,15.607270193858982,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,2.0,7.042679451238745,For Sale,0.0,2019,6,14
Flat,15.64006001130563,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,0.0,7.042679451238745,For Sale,2.0,2019,6,14
House,18.36938746009113,Cantt,Karachi,Sindh,24.959894,67.188631,6.0,8.697933498693878,For Sale,7.0,2019,7,4
House,16.811242881518265,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3.0,7.686625924195265,For Sale,3.0,2019,4,6
House,16.489659276356317,Bahria Town Karachi,Karachi,Sindh,25.00574,67.316385,5.0,8.246043043863073,For Sale,5.0,2019,6,5
Flat,16.929025911619092,DHA Defence,Karachi,Sindh,24.791955,67.06508199999999,3.0,7.686625924195265,For Sale,3.0,2019,7,4
House,17.622173069956816,Gulistan-e-Jauhar,Karachi,Sindh,24.920687,67.116428,4.0,7.967924685241551,For Sale,4.0,2019,7,1
House,16.860033043306743,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3.0,7.686625924195265,For Sale,3.0,2019,6,5
Flat,15.955576839107596,Jinnah Avenue,Karachi,Sindh,24.940931537861,67.161482191261,3.0,7.686625924195265,For Sale,3.0,2019,3,18
House,18.258161826219297,Cantt,Karachi,Sindh,24.959894,67.188631,6.0,8.697933498693878,For Sale,6.0,2019,6,14
Flat,17.034386422832473,DHA Defence,Karachi,Sindh,24.784203,67.08488,3.0,7.686625924195265,For Sale,3.0,2019,5,6
Flat,15.139929781323488,PAF Housing Scheme,Karachi,Sindh,24.953678,67.18115999999999,2.0,7.2560925610179074,For Sale,2.0,2018,10,20
Flat,17.216707972959764,Gulshan-e-Iqbal Town,Karachi,Sindh,24.903565,67.081525,2.0,7.509379100672333,For Sale,3.0,2019,2,17
House,18.099097133618006,North Nazimabad,Karachi,Sindh,24.941744,67.053638,8.0,8.497300640077032,For Sale,8.0,2019,7,3
House,18.1657885072268,Cantt,Karachi,Sindh,24.959894,67.188631,9.0,8.697933498693878,For Sale,8.0,2019,6,14
House,18.603002309079653,Gulshan-e-Iqbal Town,Karachi,Sindh,24.882174,67.067306,7.0,8.379543616421365,For Sale,6.0,2019,2,4
House,18.603002309079653,DHA Defence,Karachi,Sindh,24.805045,67.064323,3.0,8.022965719690285,For Sale,4.0,2019,6,30
Flat,18.132998684833918,DHA Defence,Karachi,Sindh,24.752502,67.07401899999999,5.0,8.36696779756406,For Sale,4.0,2019,6,21
House,18.36938746009113,Gulshan-e-Iqbal Town,Karachi,Sindh,24.90628,67.086254,5.0,8.784930686497418,For Sale,5.0,2019,2,17
Flat,17.373711716926124,Cantt,Karachi,Sindh,24.937425,67.182856,3.0,8.108460751387796,For Sale,3.0,2019,6,20
House,18.064005814299346,Cantt,Karachi,Sindh,24.959894,67.188631,6.0,8.697933498693878,For Sale,6.0,2019,5,6
House,17.909855136853043,Cantt,Karachi,Sindh,24.937425,67.182856,5.0,8.602640345647105,For Sale,4.0,2019,6,20
Flat,17.6867115897055,Clifton,Karachi,Sindh,24.825028,67.03157900000001,5.0,7.939226551848224,For Sale,3.0,2019,7,3
Flat,17.72753358339242,Clifton,Karachi,Sindh,24.825027465820003,67.031578063965,5.0,7.939226551848224,For Sale,3.0,2019,7,3
House,18.5159909328476,Gulshan-e-Iqbal Town,Karachi,Sindh,24.90628,67.086254,6.0,9.008044245104747,For Sale,6.0,2019,2,17
House,16.341239282272525,Northern Bypass,Karachi,Sindh,25.07576,67.105412,5.0,8.004953234619343,For Sale,4.0,2019,5,6
House,16.03525748128592,Fazaia Housing Scheme,Karachi,Sindh,25.075881668591,67.106037139893,4.0,8.004953234619343,For Sale,3.0,2019,5,6
Flat,15.623799493077952,Gulshan-e-Iqbal Town,Karachi,Sindh,24.908304,67.08063100000001,2.0,6.916050776006343,For Sale,2.0,2019,3,10
House,18.826145858727198,Gulshan-e-Iqbal Town,Karachi,Sindh,24.90628,67.086254,7.0,9.010039498716473,For Sale,7.0,2019,2,17
House,18.5159909328476,North Nazimabad,Karachi,Sindh,24.935635,67.05102,8.0,9.008044245104747,For Sale,8.0,2019,7,3
House,18.5159909328476,Navy Housing Scheme Karsaz,Karachi,Sindh,24.884830474854,67.107131958008,6.0,9.010039498716473,For Sale,6.0,2019,6,5
Flat,16.066802461833923,North Nazimabad,Karachi,Sindh,24.932405,67.030249,4.0,7.399098344224535,For Sale,3.0,2019,2,17
Flat,15.068273812173887,Abul Hassan Isphani Road,Karachi,Sindh,24.941817,67.098056,3.0,7.236684855412254,For Sale,5.0,2019,6,27
House,17.50439003707821,New Karachi,Karachi,Sindh,24.989559,67.067714,5.0,7.176101615127252,For Sale,4.0,2019,1,18
House,18.064005814299346,Cantt,Karachi,Sindh,24.937425,67.182856,6.0,8.602640345647105,For Sale,5.0,2019,4,9
Flat,16.906553056777135,DHA Defence,Karachi,Sindh,24.810265,67.04355,3.0,7.686625924195265,For Sale,3.0,2019,5,6
Flat,17.281246492014,Khalid Bin Walid Road,Karachi,Sindh,24.874922,67.057322,0.0,7.929472124362569,For Sale,4.0,2019,5,6
House,18.064005814299346,Shaheed Millat Road,Karachi,Sindh,24.876976000000003,67.069237,4.0,7.781893965543878,For Sale,4.0,2019,5,6
Flat,15.955576839107596,Scheme 33,Karachi,Sindh,24.962737,67.128568,3.0,7.509379100672333,For Sale,3.0,2019,7,4
Flat,16.454567959008102,Saddar Town,Karachi,Sindh,24.860389,67.027795,4.0,7.804357457053525,For Sale,4.0,2019,5,6
House,17.71748324774094,Malir,Karachi,Sindh,24.89321,67.19547299999999,5.0,8.246043043863073,For Sale,4.0,2019,6,27
Flat,15.226497775576945,North Karachi,Karachi,Sindh,24.965828,67.062515,2.0,6.831575932243427,For Sale,4.0,2019,1,18
Flat,15.039286283703994,Anda Mor Road,Karachi,Sindh,24.964946,67.056945,2.0,6.672703606593681,For Sale,2.0,2019,3,19
Penthouse,16.52356082573315,Gulshan-e-Iqbal Town,Karachi,Sindh,24.91567,67.083628,3.0,7.635357024944197,For Sale,3.0,2019,7,2
Flat,17.479072229734946,Gulshan-e-Iqbal Town,Karachi,Sindh,24.896947,67.071962,5.0,7.889481629481594,For Sale,4.0,2019,7,2
Flat,15.355812945879821,Fazaia Housing Scheme,Karachi,Sindh,25.037432754773,67.13612079620401,2.0,7.3652180999836,For Sale,2.0,2019,5,6
Flat,15.394077013001894,Scheme 33,Karachi,Sindh,24.974996,67.133599,3.0,6.888674391169447,For Sale,3.0,2019,5,6
House,18.36938746009113,Cantt,Karachi,Sindh,24.959894,67.188631,6.0,8.697933498693878,For Sale,7.0,2019,6,5
House,17.50439003707821,Gulshan-e-Iqbal Town,Karachi,Sindh,24.939604,67.09591,4.0,8.379543616421365,For Sale,3.0,2019,6,26
House,15.955576839107596,Malir,Karachi,Sindh,24.89321,67.19547299999999,5.0,6.993932975223281,For Sale,4.0,2019,5,6
House,18.31532023940565,Navy Housing Scheme Karsaz,Karachi,Sindh,24.893299,67.103462,6.0,8.246043043863073,For Sale,5.0,2019,7,1
Flat,18.099097133618006,DHA Defence,Karachi,Sindh,24.751578,67.072125,4.0,8.508348189461968,For Sale,4.0,2019,6,5
Flat,17.822843761378564,DHA Defence,Karachi,Sindh,24.782215,67.074537,5.0,8.075134635867812,For Sale,4.0,2019,6,30
House,15.76142084987672,North Karachi,Karachi,Sindh,24.969758,67.072692,3.0,6.831575932243427,For Sale,3.0,2019,6,7
Flat,16.648723960844016,Clifton,Karachi,Sindh,24.813927,67.01261,3.0,7.4318682338749635,For Sale,3.0,2019,6,29
Flat,14.346139397261565,Lyari Town,Karachi,Sindh,24.854899,66.99186800000001,2.0,6.771018755408781,For Sale,2.0,2019,2,17
Flat,16.906553056777135,DHA Defence,Karachi,Sindh,24.800643,67.06470300000001,4.0,7.686625924195265,For Sale,3.0,2019,4,9
House,16.213405921671733,North Karachi,Karachi,Sindh,24.969758,67.072692,0.0,6.801761229350814,For Sale,5.0,2019,7,18
Flat,15.76142084987672,DHA Defence,Karachi,Sindh,24.832117,67.063637,0.0,7.1967090424920475,For Sale,2.0,2019,7,18
Flat,15.434700959900054,Scheme 33,Karachi,Sindh,24.978512,67.129835,2.0,6.993932975223281,For Sale,0.0,2019,6,5
Flat,15.894952224644102,DHA Defence,Karachi,Sindh,24.801072,67.03672900000001,2.0,7.15506837928361,For Sale,2.0,2019,6,14
Flat,15.86963441986494,DHA Defence,Karachi,Sindh,24.832420000000003,67.068866,2.0,7.0891597487136915,For Sale,3.0,2019,7,1
Flat,16.929025911619092,DHA Defence,Karachi,Sindh,24.800643,67.06470300000001,3.0,7.509379100672333,For Sale,3.0,2019,6,14
Flat,18.455082180331534,Clifton,Karachi,Sindh,24.813927,67.01261,4.0,8.519275022900526,For Sale,4.0,2019,6,30
Flat,17.216707972959764,DHA Defence,Karachi,Sindh,24.752502,67.07401899999999,2.0,7.595100661614296,For Sale,2.0,2019,6,30
Flat,17.78580249038432,DHA Defence,Karachi,Sindh,24.782215,67.074537,4.0,8.066628201662562,For Sale,4.0,2019,6,30
House,15.687312888712007,North Nazimabad,Karachi,Sindh,24.929369,67.045226,2.0,6.771018755408781,For Sale,3.0,2019,7,10
Flat,17.822843761378564,DHA Defence,Karachi,Sindh,24.782215,67.074537,5.0,8.066628201662562,For Sale,4.0,2019,6,30
Flat,15.894952224644102,Gulistan-e-Jauhar,Karachi,Sindh,24.924636840820003,67.14190673828101,3.0,7.635357024944197,For Sale,3.0,2019,6,14
Flat,16.52356082573315,DHA Defence,Karachi,Sindh,24.800643,67.06470300000001,3.0,7.330149609062905,For Sale,3.0,2019,6,7
Flat,16.929025911619092,DHA Defence,Karachi,Sindh,24.800643,67.06470300000001,4.0,7.815400748031299,For Sale,3.0,2019,6,14
Flat,17.296750678069195,DHA Defence,Karachi,Sindh,24.824093,67.06140500000001,4.0,7.686625924195265,For Sale,3.0,2019,6,14
Flat,15.894952224644102,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,3.0,7.635357024944197,For Sale,3.0,2019,6,14
House,17.588271519047417,DHA Defence,Karachi,Sindh,24.782215,67.074537,5.0,6.993932975223281,For Sale,4.0,2019,6,14
House,18.099097133618006,North Nazimabad,Karachi,Sindh,24.941744,67.053638,8.0,8.497300640077032,For Sale,8.0,2019,6,20
Flat,17.72753358339242,Bath Island,Karachi,Sindh,24.835660934448,67.028602600098,5.0,7.939226551848224,For Sale,3.0,2019,7,3
House,18.31532023940565,Gulshan-e-Iqbal Town,Karachi,Sindh,24.916727078871,67.0828717249,8.0,8.784930686497418,For Sale,6.0,2018,10,7
Flat,16.929025911619092,DHA Defence,Karachi,Sindh,24.798481,67.045716,4.0,7.699040455484756,For Sale,3.0,2019,7,1
Flat,16.380459992348886,Gulshan-e-Iqbal Town,Karachi,Sindh,24.907068,67.094915,4.0,7.793186723350285,For Sale,3.0,2019,7,2
Flat,16.257857680289998,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,3.0,7.97731287165916,For Sale,3.0,2019,6,16
Flat,15.382041178155344,Bahria Town Karachi,Karachi,Sindh,24.86551,67.056105,2.0,7.042679451238745,For Sale,2.0,2019,6,21
House,14.978661680269907,Gadap Town,Karachi,Sindh,25.037472,67.07222,3.0,6.637651138804555,For Sale,4.0,2019,2,17
Flat,15.607270193858982,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2.0,7.042679451238745,For Sale,2.0,2019,5,9
Flat,16.705882371415992,Gulshan-e-Iqbal Town,Karachi,Sindh,24.898465,67.0625,2.0,7.595100661614296,For Sale,3.0,2019,7,10
Flat,16.333207111220425,Defence View Society,Karachi,Sindh,24.834128,67.078099,2.0,7.15506837928361,For Sale,2.0,2019,2,17
Flat,16.066802461833923,Cantt,Karachi,Sindh,24.920751,67.178494,2.0,7.509379100672333,For Sale,3.0,2019,2,17
House,16.489659276356317,Scheme 33,Karachi,Sindh,24.998505,67.13024200000001,0.0,8.379543616421365,For Sale,0.0,2019,6,5
House,18.390221546776935,Navy Housing Scheme Karsaz,Karachi,Sindh,24.895177,67.104263,6.0,8.246043043863073,For Sale,5.0,2019,6,5
House,18.938397268358436,Gulshan-e-Iqbal Town,Karachi,Sindh,24.895196,67.08410699999999,7.0,8.784930686497418,For Sale,6.0,2019,6,7
House,18.420680753952364,Cantt,Karachi,Sindh,24.899769,67.120412,6.0,8.602640345647105,For Sale,5.0,2019,7,1
House,15.894952224644102,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,3.0,7.686625924195265,For Sale,3.0,2019,6,30
Flat,15.38412668421143,Bahria Town Karachi,Karachi,Sindh,24.86551,67.056105,2.0,7.042679451238745,For Sale,2.0,2019,6,27
Flat,15.11023799953124,Gadap Town,Karachi,Sindh,25.004868,67.0411,2.0,6.801761229350814,For Sale,2.0,2019,7,18
House,16.588099342704055,North Karachi,Karachi,Sindh,24.97466,67.05466700000001,5.0,7.176101615127252,For Sale,5.0,2019,7,18
Flat,16.213405921671733,DHA Defence,Karachi,Sindh,24.798481,67.045716,0.0,7.236684855412254,For Sale,3.0,2019,6,14
Flat,15.214227685996272,Gulshan-e-Iqbal Town,Karachi,Sindh,24.926813,67.087204,2.0,6.801761229350814,For Sale,2.0,2019,7,18
House,16.489659276356317,Bahria Town Karachi,Karachi,Sindh,25.00574,67.316385,4.0,8.246043043863073,For Sale,4.0,2019,6,27
House,18.757152987716434,DHA Defence,Karachi,Sindh,24.810265,67.043552,10.0,9.010039498716473,For Sale,9.0,2019,6,14
Flat,15.363073279446223,Federal B Area,Karachi,Sindh,24.926606,67.067707,2.0,9.010039498716473,For Sale,3.0,2019,7,18
Flat,15.355812945879821,Fazaia Housing Scheme,Karachi,Sindh,25.05711,67.480417,2.0,7.3652180999836,For Sale,2.0,2019,5,6
Flat,15.889939683448699,Fazaia Housing Scheme,Karachi,Sindh,25.037536441409003,67.136099338531,4.0,7.889481629481594,For Sale,3.0,2019,5,6
